cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8057/Sanitation-supplies-health/Bernina-Apotheke-tvqK8mskrM67ogGbldCFCg?dwhat=pharmacy&dwhere=zurich	Bernina-Apotheke	Schaffhauserstrasse 241	 8057 Zürich	044 311 99 20		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8045/Pharmacy/Brunaupark-AG-y5cv3xmVj39DtB5uEl3Sjw?dwhat=pharmacy&dwhere=zurich	Brunaupark AG	Giesshübelstrasse 65	 8045 Zürich	044 462 07 00		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8045/Pharmacy/DR-BAHLER-DROPA-AG-1NymzjUAVMzWkR_ugPvpyQ?dwhat=pharmacy&dwhere=zurich	DR. BÄHLER DROPA AG	Binzstrasse 38	 8045 Zürich	044 284 80 80		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8055/Pharmacy/Drogama-iri8TqjE0IBifd_RGDaXOA?dwhat=pharmacy&dwhere=zurich	Drogama	Birmensdorferstrasse 320	 8055 Zürich	044 455 33 33		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8005/Pharmacy/DROPA-Drogerie-Apotheke-OTWKCckor5JxAxHwnghNfA?dwhat=pharmacy&dwhere=zurich	DROPA Drogerie Apotheke	Limmatplatz 7	 8005 Zürich	044 273 27 27		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8046/Druggist/DROPA-Drogerie-Apotheke-mDcNCtQAXnVXwLyqtIIBuA?dwhat=pharmacy&dwhere=zurich	DROPA Drogerie Apotheke	In Böden 174	 8046 Zürich	044 371 92 33		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8004/Pharmacy/Fontana-Apotheke-am-Bullingerplatz-A3Te_f5Wme2sAuIxXMz9zQ?dwhat=pharmacy&dwhere=zurich	Fontana-Apotheke am Bullingerplatz	Sihlfeldstrasse 150	 8004 Zürich	044 242 68 01		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8052/Pharmacy/Gesundhaus-Falken-Apotheke-AG-a7rHoV_b0NFReiBREjqOzw?dwhat=pharmacy&dwhere=zurich	Gesundhaus Falken Apotheke AG	Schaffhauserstrasse 470	 8052 Zürich	044 308 80 10		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8004/Pharmacy/HelvetiaplatzApotheke-lgzhjeybwE5ZsgMMRDEnzg?dwhat=pharmacy&dwhere=zurich	HelvetiaplatzApotheke	Langstrasse 39	 8004 Zürich	044 241 31 09		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8032/Pharmacy/Hirslanden-Apotheke-zdTYq2E4v4gFbRxVHHdMBA?dwhat=pharmacy&dwhere=zurich	Hirslanden-Apotheke	Forchstrasse 193	 8032 Zürich	044 381 24 00		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8032/Pharmacy/Hottinger-Apotheke-Post-GmbH-tb5zBMTcVQVZsbSyI7SYjg?dwhat=pharmacy&dwhere=zurich	Hottinger-Apotheke & Post GmbH	Freiestrasse 55	 8032 Zürich	044 251 29 42		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8005/Pharmacy/IndustrieApotheke-J9_P1RQ5T2GutDPsXSx-lw?dwhat=pharmacy&dwhere=zurich	IndustrieApotheke	Limmatstrasse 180	 8005 Zürich	044 272 29 00		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8001/Pharmacy/Internationale-TopPharm-Apotheke-Paradeplatz-AG-bHqxHKUuJ841Rmam_RUXsQ?dwhat=pharmacy&dwhere=zurich	Internationale TopPharm Apotheke Paradeplatz AG	Poststrasse 6	 8001 Zürich	044 213 12 30		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8052/Pharmacy/Landhus-Apotheke-FD6vWQkT-6qW5eJwzaDTbA?dwhat=pharmacy&dwhere=zurich	Landhus Apotheke	Schaffhauserstrasse 502	 8052 Zürich	044 301 04 24		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8041/Pharmacy/Leimbach-Apotheke-NRTdKiGdwxKQkSOSj2uEYQ?dwhat=pharmacy&dwhere=zurich	Leimbach Apotheke	Leimbachstrasse 200	 8041 Zürich	044 482 60 06		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8006/Pharmacy/Letzi-Apotheke-30IELeYp21Xa48e67Ku59g?dwhat=pharmacy&dwhere=zurich	Letzi Apotheke	Winterthurerstrasse 84	 8006 Zürich	044 361 03 97		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8049/Pharmacy/Limmat-Apotheke-mSCSvptQsqa6PMm9vb6mWA?dwhat=pharmacy&dwhere=zurich	Limmat-Apotheke	Limmattalstrasse 242	 8049 Zürich	044 341 76 46		
