cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Leoneck-Hotel-sBEKfJ3kP-Rg9tFOaL2ZPg?dwhat=hotel&dwhere=zurich	Leoneck Hotel	Leonhardstrasse 1	 8001 Zürich	044 254 22 22		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Limmatblick-yGJ8TRXg9w3CgdngPWR2uQ?dwhat=hotel&dwhere=zurich	Limmatblick	Limmatquai 136	 8001 Zürich	044 254 60 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Olympia-qZdZj0RFUu8IejsU0i752A?dwhat=hotel&dwhere=zurich	Olympia	Badenerstrasse 324	 8004 Zürich	044 491 77 66		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Otter-x9h3SLU30IvAVueHLOd6dw?dwhat=hotel&dwhere=zurich	Otter	Oberdorfstrasse 7	 8001 Zürich	044 251 22 07		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Hotel/Radisson-BLU-gFM1u98u3tCtflhJegZRFw?dwhat=hotel&dwhere=zurich	Radisson BLU	P.O. Box 295	 8058 Zürich	044 800 40 40		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8048/Hotel/RAMADA-Hotel-Zurich-City-TDr3gVqlKm9rfGdb7HPT4w?dwhat=hotel&dwhere=zurich	RAMADA Hotel Zürich City	Badenerstrasse 537	 8048 Zürich	044 437 99 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Regina-Hotel-74PKoOBvcu5inNJF7PyOZQ?dwhat=hotel&dwhere=zurich	Regina Hotel	Hohlstrasse 16/18	 8004 Zürich	044 298 55 55		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Restaurant/Restaurant-Rigihof-MttZ2l0tLGXVqzQM_-NSpQ?dwhat=hotel&dwhere=zurich	Restaurant Rigihof	Universitätstrasse 101	 8006 Zürich	044 360 12 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Rossli-g0EdfVqV2eTb-YT1pB-4ow?dwhat=hotel&dwhere=zurich	Rössli	Rössligasse 7	 8001 Zürich	044 256 70 50		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Savoy-Baur-en-Ville-Y2i1y7Mgoau-4rd_d--OAA?dwhat=hotel&dwhere=zurich	Savoy Baur en Ville	Poststrasse 12	 8001 Zürich	044 215 25 25		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Schafli-UnsPOy70LyakQlCadqsnbQ?dwhat=hotel&dwhere=zurich	Schäfli	Badergasse 6	 8001 Zürich	044 251 41 44		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Scheuble-SkBGlCgLkUD5MqOihI1nGg?dwhat=hotel&dwhere=zurich	Scheuble	Mühlegasse 17	 8001 Zürich	044 268 48 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Hotel/Seefeld-Appartement-AG-NdaZv3a_TGEEKETBN7PZ0A?dwhat=hotel&dwhere=zurich	Seefeld Appartement AG	Höschgasse 62	 8008 Zürich	079 689 82 48		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Hotel/Seegarten-X7GeEoYF088abqvqQfH6xg?dwhat=hotel&dwhere=zurich	Seegarten	Seegartenstrasse 14 /Ecke Dufourstr.	 8008 Zürich	044 388 37 37		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Hotel/Sorell-Hotel-Rex-dlEjSyekOuQiqnqQck-Q5w?dwhat=hotel&dwhere=zurich	Sorell Hotel Rex	Weinbergstrasse 92	 8006 Zürich	044 360 25 25		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Sorell-Hotel-Rutli-SHG4Ys4Gsxag2lyc2iaU7A?dwhat=hotel&dwhere=zurich	Sorell Hotel Rütli	Zähringerstrasse 43	 8001 Zürich	044 254 58 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Hotel/Sorell-Hotel-Seefeld-8glTBMo59AuT3HqZs7j8xg?dwhat=hotel&dwhere=zurich	Sorell Hotel Seefeld	Seefeldstrasse 63	 8008 Zürich	044 387 41 41		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Sorell-Hotel-Seidenhof-EXh8YX7qKq-_J2cfUnDv6g?dwhat=hotel&dwhere=zurich	Sorell Hotel Seidenhof	Sihlstrasse 9	 8001 Zürich	044 228 75 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8044/Conference-Hotels/Sorell-Hotel-Zurichberg-UnqbX6zXiZInKV8Cf5Ih5w?dwhat=hotel&dwhere=zurich	Sorell Hotel Zürichberg	Orellistrasse 21	 8044 Zürich	044 268 35 35		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/stattHotel-0HEyIGXqhGuW0nI00JO65g?dwhat=hotel&dwhere=zurich	stattHotel	Schneggengasse 8	 8001 Zürich	043 268 59 30		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Hotel/Steigenberger-Hotel-Bellerive-au-Lac-hlVTijGkkCHXJ04hDYEMrA?dwhat=hotel&dwhere=zurich	Steigenberger Hotel Bellerive au Lac	Utoquai 47	 8008 Zürich	044 254 40 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Hotel/Sternen-Oerlikon-6nP38BGlj3NQoNueHfdHJA?dwhat=hotel&dwhere=zurich	Sternen Oerlikon	Schaffhauserstrasse 335	 8050 Zürich	043 300 65 65		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Hotel/Sunnehus-bmh69PqaQymT0JOVkyFVwg?dwhat=hotel&dwhere=zurich	Sunnehus	Sonneggstrasse 17	 8006 Zürich	044 250 27 27		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8055/Hotel/The-Guests-House-AG-CCMAlG8z7Jm0LqVG5gcSXQ?dwhat=hotel&dwhere=zurich	The Guests' House AG	Döltschihalde 49	 8055 Zürich	044 454 54 54		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Villette-Hotel-City-Center-Bellevue-2FR8rpitmHJmi5AxnZziow?dwhat=hotel&dwhere=zurich	Villette Hotel City-Center Bellevue	Kruggasse 4	 8001 Zürich	044 251 23 35		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/Hotel/Walhalla-Hotel-3lLSAV26ZQunER0HNjL3UQ?dwhat=hotel&dwhere=zurich	Walhalla Hotel	Limmatstrasse 5	 8005 Zürich	044 446 54 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Wellenberg-HqPJc5byXuwurcEjWTzO1w?dwhat=hotel&dwhere=zurich	Wellenberg	Niederdorfstrasse 10 /am Hirschenplatz	 8001 Zürich	043 888 44 44		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/Hotel/X-TRA-5z_P1wXdr1YIwf8l6jjL6g?dwhat=hotel&dwhere=zurich	X-TRA	Limmatstrasse 118	 8005 Zürich	044 448 15 95		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Uetliberg/8143/Hotel/UTO-KULM-73gZu6XtMRx0sm92mvN_6g?dwhat=hotel&dwhere=zurich	UTO KULM	Top of Zürich	 8143 Uetliberg	044 457 66 66		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Egg-b-Zurich/8132/Restaurant/Gasthof-St-Antonius-naBqdjQGnA4MFwEmTzdIrA?dwhat=hotel&dwhere=zurich	Gasthof St. Antonius	Flurstrasse 3	 8132 Egg b. Zürich	044 984 11 11		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8057/Apartment-hotel/Guggach-AG-GFA2LJuSNWhzAAhwiu8HFQ?dwhat=hotel&dwhere=zurich	Guggach AG	Rötelstrasse 150 /am Bucheggpl.	 8057 Zürich	044 363 32 10	www.apartment-guggach.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel-du-Theatre-By-Fassbind-7S_QPPR7ibOTUsG30jKH9g?dwhat=hotel&dwhere=zurich	Hotel du Théâtre By Fassbind	Seilergraben 69	 8001 Zürich	044 267 26 70	www.byfassbind.com	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8032/Conference-Hotels/Trigon-kpR00M8WlyTZS8wb6dPomA?dwhat=hotel&dwhere=zurich	Trigon	Heuelstrasse 7	 8032 Zürich	043 268 44 27	www.trigon-zentrum.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8048/PLACID-HOTEL-ZURICH-O_EAqfejWREJK_JKCZYAfw?dwhat=hotel&dwhere=zurich	PLACID HOTEL ZURICH	Buckhauserstrasse 36	 8048 Zürich	058 204 90 90	www.placid.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Bar/Steigenberger-Hotel-Bellerive-au-Lac-fCQ3-6VX931qbAJUufT49w?dwhat=hotel&dwhere=zurich	Steigenberger Hotel Bellerive au Lac	Utoquai 47	 8008 Zürich	044 254 40 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Restaurant/Hotel-Crowne-Plaza-Zurich-6lQ_wbYGw5h_WoiihqVocw?dwhat=hotel&dwhere=zurich	Hotel Crowne Plaza Zurich	Badenerstrasse 420	 8004 Zürich	044 404 44 44		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Weinschenke-Hotel-Hirschen-u7GvyqIiO4EJzstcvfY05A?dwhat=hotel&dwhere=zurich	Weinschenke Hotel Hirschen	Niederdorfstrasse 13	 8001 Zürich	043 268 33 33		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel-Marta-AG-4Cid_S7ahd5BaWd3MX1YFg?dwhat=hotel&dwhere=zurich	Hotel Marta AG	Zähringerstrasse 36	 8001 Zürich	044 269 95 95	www.hotelmarta.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8032/Hotel-Swiss-Night-am-Kunsthaus-By-Fassbind-KP2ziDalDxIBe41hKpEFxg?dwhat=hotel&dwhere=zurich	Hotel Swiss Night am Kunsthaus By Fassbind	Steinwiesstrasse 8	 8032 Zürich	044 512 49 99	www.byfassbind.com	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/Hotel-Rivington-Sons-0jVGC9CN4Lyw5jW7W-SsOA?dwhat=hotel&dwhere=zurich	Hotel Rivington & Sons	Hardstrasse 201	 8005 Zürich	043 366 90 82		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Thalwil/8800/Hotel/Hotel-SEDARTIS-hnbIIo9IPLSx_8OK8hWPsw?dwhat=hotel&dwhere=zurich	Hotel SEDARTIS	Bahnhofstrasse 16	 8800 Thalwil	043 388 33 00	www.sedartis.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Forch/8127/Hotel/Landgasthof-Hotel-Wassberg-_1goutsGg2zln9qb6ylRjA?dwhat=hotel&dwhere=zurich	Landgasthof Hotel Wassberg	Wassbergstrasse 62	 8127 Forch	043 366 20 40	www.hotel-wassberg.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Kusnacht-ZH/8700/Restaurant/Romantik-Seehotel-Sonne-TXaKdjyob6qIG3WMvuv7bg?dwhat=hotel&dwhere=zurich	Romantik Seehotel Sonne	Seestrasse 120	 8700 Küsnacht ZH	044 914 18 18	www.sonne.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Geneve/1201/Hotel/Hotel-Novotel-Geneve-Centre-KOZXlHmEqmhC4nsSf4pqLg?dwhat=hotel&dwhere=zurich	Hotel Novotel Geneve Centre	rue de Zurich 19	 1201 Genève	022 909 90 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Recruiters/Adecco-Hotel-Catering-1YEyfD9wDwv_rDNfGO8u_A?dwhat=hotel&dwhere=zurich	Adecco Hotel & Catering	Stampfenbachstrasse 138	 8006 Zürich	058 233 39 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/25hours-Hotel-Zurich-West-7MxE3WGKmZo8yWmqlGLtmw?dwhat=hotel&dwhere=zurich	25hours Hotel Zürich West	Pfingstweidstrasse 102	 8005 Zürich	044 577 25 25		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8057/Apartment-hotel/Accademia-Apartments-ehGJYuhFOuy_tSf3Tcqr8w?dwhat=hotel&dwhere=zurich	Accademia Apartments	Langensteinenstrasse 2	 8057 Zürich	043 300 50 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Alpha-Hotel-Management-AG-RGZnRdE-6gdwxYe14oSI3w?dwhat=hotel&dwhere=zurich	Alpha Hotel Management AG	Dufourstrasse 31	 8008 Zürich	044 262 33 11		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Glass-and-porcellan-articles/B-N-Service-AG-ba5FXpcMs_txaDAEfouu3Q?dwhat=hotel&dwhere=zurich	B & N Service AG	Neunbrunnenstrasse 50	 8050 Zürich	044 262 31 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Cafes/Cafe-Gourmet-Hotel-Schweizerhof-Zurich-uX-2ZWThDsYyAbpqupN4gQ?dwhat=hotel&dwhere=zurich	Café Gourmet Hotel Schweizerhof Zürich	Bahnhofplatz 7	 8001 Zürich	044 218 88 88		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Christian-Scotoni-Unterneh-mungen-GmbH-Hotel-Wellenberg-MZ0JU0CzggG8TrQzqfQJag?dwhat=hotel&dwhere=zurich	Christian Scotoni Unterneh-mungen GmbH Hotel Wellenberg	Niederdorfstrasse 10	 8001 Zürich	043 243 73 94		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8032/Dolder-Hotel-AG-u7A69dldhE14bCfM6ChIHg?dwhat=hotel&dwhere=zurich	Dolder Hotel AG	Kurhausstrasse 65	 8032 Zürich	044 456 69 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/HMG-Hotel-Management-Services-Sarl-mRUISUnXvzc79475Ir3U7A?dwhat=hotel&dwhere=zurich	HMG Hotel Management Services Sàrl	Brandschenkestrasse 10	 8002 Zürich	044 562 60 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8055/Hotel-Atlantis-by-Giardino-nhejhrTSNdMIFJTJ1I3YDw?dwhat=hotel&dwhere=zurich	Hotel Atlantis by Giardino	Döltschiweg 234	 8055 Zürich	044 456 55 55		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8057/Hotel-Coronado-ubOMif1jnLqX7bOse0HTLg?dwhat=hotel&dwhere=zurich	Hotel Coronado	Schaffhauserstrasse 137	 8057 Zürich	044 360 26 26		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Hotel-Serviced-Apartments-Astor-ZRILlTygWdScLFXjaHRhKw?dwhat=hotel&dwhere=zurich	Hotel + Serviced Apartments Astor	Weinbergstrasse 44	 8006 Zürich	044 251 35 60		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8055/Hotel-Steffani-AG-SFl7ILOOZgNWH9IdF2yIkw?dwhat=hotel&dwhere=zurich	Hotel Steffani AG	Birmensdorferstrasse 668	 8055 Zürich	043 928 71 56		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8049/ICT-Hotel-Consulting-Stephan-Gisler-cFbZyjfLwcX2BLgRnGqLeA?dwhat=hotel&dwhere=zurich	ICT Hotel Consulting, Stephan Gisler	Imbisbühlstrasse 130	 8049 Zürich	078 656 99 60		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/International-Hotel-Licensing-Company-Sar-l-asyLajxNTXiykcl4L-89LA?dwhat=hotel&dwhere=zurich	International Hotel Licensing Company S.à.r l.	Bahnhofplatz 14	 8001 Zürich	044 723 51 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/lth-link-to-hotel-ag-ViE6uMe5XHo6DB9bP75RKA?dwhat=hotel&dwhere=zurich	lth link to hotel ag	Bürglistrasse 8	 8002 Zürich	044 928 20 35		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/MMC-Hotel-AG-jweml0_HHYzwCPB91NKz-A?dwhat=hotel&dwhere=zurich	MMC Hotel AG	Tessinerplatz 9	 8002 Zürich	043 344 55 37		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Dietikon/8953/Hotel/Conti-j1-TulcZNl2rrIpjZThsrg?dwhat=hotel&dwhere=zurich	Conti	Heimstrasse 41	 8953 Dietikon	044 745 86 86	www.conti.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Geneve/1201/Hotel/Quatre-Nations-jVWGhJ3iQbetNLtpeQPdbQ?dwhat=hotel&dwhere=zurich	Quatre Nations	rue de Zurich 43	 1201 Genève	022 732 02 24		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Kappel-am-Albis/8926/Hotel/Seminarhotel-Kloster-Kappel-ctEuow_m9EdiyqhJBTInMQ?dwhat=hotel&dwhere=zurich	Seminarhotel Kloster Kappel		8926 Kappel am Albis	044 764 88 10		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Horgen/8810/Hotel/Bocken-bvlyFSi7zl42xFeS5174LQ?dwhat=hotel&dwhere=zurich	Bocken	Bockenweg 4	 8810 Horgen	044 727 55 55	www.bocken.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Adliswil/8134/Restaurant/Hotel-Ibis-Zurich-Adliswil-720EwUCjrN468rSntvqhfQ?dwhat=hotel&dwhere=zurich	Hotel Ibis Zürich - Adliswil	Zürichstrasse 105	 8134 Adliswil	044 711 85 85		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Glattbrugg/8152/Hotel/NH-Zurich-Airport-Hotel-8zqJQH9HJmc9IZBmufvzGg?dwhat=hotel&dwhere=zurich	NH Zurich Airport Hotel	Schaffhauserstrasse 101	 8152 Glattbrugg	044 808 50 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Bulach/8180/Restaurant/zum-Goldenen-Kopf-B-nIEYpXuAJbJWNeoT3Ndw?dwhat=hotel&dwhere=zurich	zum Goldenen Kopf	Marktgasse 9	 8180 Bülach	044 872 46 46		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8003/Cosmetic-institute/K33-Hairhotel-k0iORjyvKZ1gXkQ-D53l9g?dwhat=hotel&dwhere=zurich	K33 Hairhotel	Zentralstrasse 119a	 8003 Zürich	044 462 71 00	www.k33.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/Arabella-Hotelbetriebe-AG-jZTA2HPBZI4-lArWgd6Zww?dwhat=hotel&dwhere=zurich	Arabella Hotelbetriebe AG	Stockerstrasse 17	 8002 Zürich	043 222 40 26		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/Continuation-of-ones-education/Belvoirpark-Hotelfachschule-Amh8Mdl9tm2jpnQaQgyC9w?dwhat=hotel&dwhere=zurich	Belvoirpark Hotelfachschule	Seestrasse 141	 8002 Zürich	044 286 88 11	www.belvoirpark.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Restaurant-Swiss-Chuchi-Zurich-xCG0lTxFJvWtAcrutREs8w?dwhat=hotel&dwhere=zurich	Restaurant Swiss Chuchi Zürich	am Hirschengraben, Rosengasse 10	 8001 Zürich	044 266 96 66	www.hotel-adler.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8051/Safes-Strongrooms/BRUHIN-TRESORBAU-hKkAMiOXW9mq8ylf_ITpeQ?dwhat=hotel&dwhere=zurich	BRUHIN - TRESORBAU	Heerenwiesen 18	 8051 Zürich	044 322 51 66	www.bruhin-tresorbau.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8032/Cleaning-company/AF-Reinigungs-AG-TZqJs7B8hKtQd9V0tpyNKw?dwhat=hotel&dwhere=zurich	AF Reinigungs AG	Forchstrasse 136	 8032 Zürich	044 422 31 59	www.afrag.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8038/Interior-architecture/Arndt-Geiger-Herrmann-AG-D89yu0uiVvZOV-tEDy-CdA?dwhat=hotel&dwhere=zurich	Arndt Geiger Herrmann AG	Mythenquai 345	 8038 Zürich	044 488 60 60	www.agh.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Architectural-firm/atelier-10punkt3-ag-2IW0Tdw9YQGNvarRf8D08A?dwhat=hotel&dwhere=zurich	atelier 10punkt3 ag	Löwenstrasse 53	 8001 Zürich	044 381 22 33	www.10punkt3.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Printer/FLYERALARM-Schweiz-GmbH-1bQF8iDlI1Jfn4byLng8pg?dwhat=hotel&dwhere=zurich	FLYERALARM (Schweiz) GmbH	Kasernenstrasse 1	 8004 Zürich	044 583 15 67	www.flyeralarm.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8032/Travel-agency/Legends-Travel-GmbH-dqzFNaIiEiXvc-oKgOW5Cw?dwhat=hotel&dwhere=zurich	Legends Travel GmbH	Klosbachstrasse 45	 8032 Zürich	044 250 44 77	www.legendstravel.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8057/Keys-services/Master-Key-ImqS2nkRb-GJqfPLQh4y4Q?dwhat=hotel&dwhere=zurich	Master Key	Berninaplatz 1	 8057 Zürich	044 312 12 32	schluesseldienst.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8051/Garage/Pneuhaus-Luegisland-AG-miQiiDNVZEgVzPyrbtaSrg?dwhat=hotel&dwhere=zurich	Pneuhaus Luegisland AG	Dübendorfstrasse 26	 8051 Zürich	044 322 55 33	www.pneuhaus.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8052/Surveying-office/Schenkel-Vermessungen-AG-dVmR-sZZtr70K5zFf5unpA?dwhat=hotel&dwhere=zurich	Schenkel Vermessungen AG	Sandacker 21	 8052 Zürich	044 361 07 00	www.schenkelvermessungen.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Taxi/7x7-Fahrdienste-AG-zb26Kp70nWw5Ibk0jScuDQ?dwhat=hotel&dwhere=zurich	7x7 Fahrdienste AG	Zypressenstrasse 76	 8004 Zürich	044 777 77 77	www.7x7.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8003/Health-counselling/Betten-Zuri-AG-WGhmEGWTYUpizJAzyP5Vng?dwhat=hotel&dwhere=zurich	Betten-Züri AG	Letzigraben 89	 8003 Zürich	043 311 06 66	www.betten-zueri.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8045/Garage/Garage-Wiedikon-Bruno-Cajacob-AG-TBlXLKpj0xd2Km4xRJtLiA?dwhat=hotel&dwhere=zurich	Garage Wiedikon Bruno Cajacob AG	Grubenstrasse 32	 8045 Zürich	044 463 22 33	www.garagewiedikonag.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/Secondhand-goods/Heilsarmee-brockich-Zurich-j4Chg3yUNHr4aNQcQVQoCQ?dwhat=hotel&dwhere=zurich	Heilsarmee brocki.ch/Zürich	Geroldstrasse 29	 8005 Zürich	044 271 08 92	www.brocki.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Numismatics/Hess-Divo-AG-ljwl_tUphefH813qCHSoHw?dwhat=hotel&dwhere=zurich	Hess Divo AG	Löwenstrasse 55	 8001 Zürich	044 225 40 90	www.hessdivo.com	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Pharmacy/Leonhards-Apotheke-T3ER6EeTaE2g5V4Bxt8GaA?dwhat=hotel&dwhere=zurich	Leonhards-Apotheke	Stampfenbachstrasse 7	 8001 Zürich	044 252 44 20	www.leonhards.apotheke.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8049/Travel-agency/Reiseburo-Layer-7bhBOBNMMfpm3NKFceYDeA?dwhat=hotel&dwhere=zurich	Reisebüro Layer	Rütihofstrasse 15	 8049 Zürich	043 960 20 02	www.hlayer.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8003/Private-school/SanArena-Rettungsschule-gcWu-pmGFTsAi4qEUU9CQQ?dwhat=hotel&dwhere=zurich	SanArena Rettungsschule	Zentralstrasse 12	 8003 Zürich	044 461 61 61	www.sanarena.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/Relocation-Service/Sgier-Partner-GmbH-jlJuia6dtVF5FN2bsKXYmw?dwhat=hotel&dwhere=zurich	Sgier & Partner GmbH	Tödistrasse 67	 8002 Zürich	044 228 78 90	www.sgierpartner.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Telecommunications/TelcomNet-GmbH-u1qX0bMgVtsox63oaLEv7Q?dwhat=hotel&dwhere=zurich	TelcomNet GmbH	Ottenweg 24	 8008 Zürich	044 480 25 15	www.telcomnet-zuerich.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Language-schools/WORDCULTURE-GmbH-ZJcw1FJ0gA-l9iXkXU406g?dwhat=hotel&dwhere=zurich	WORDCULTURE GmbH	Selnaustrasse 2	 8001 Zürich	044 396 70 80	www.wordculture.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Goldsmith-silversmith/Wullschleger-John-R-Utw3fqqgP5RiORx7LaZ_oQ?dwhat=hotel&dwhere=zurich	Wullschleger John R.	Rennweg 12	 8001 Zürich	044 212 48 58	www.goldschmiede-wullschleger.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/Florist/Bahnhof-Enge-p3Lp8Z0JNG_U9mnKVd5YzQ?dwhat=hotel&dwhere=zurich	Bahnhof Enge	Tessinerplatz 10	 8002 Zürich	044 201 51 27	www.luethiblumen.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/Cellulite-treatment/Deluxe-Cosmetic-GmbH-U-3nMZ0mafUEjNW44JT_1g?dwhat=hotel&dwhere=zurich	Deluxe Cosmetic GmbH	Brandschenkestrasse 132	 8002 Zürich	043 344 58 00	www.de-luxe.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Copy-shop/OK-Druck-Seefeld-8ZovEglhSLfo9Bi123J_fA?dwhat=hotel&dwhere=zurich	OK Druck Seefeld	Kreuzstrasse 42	 8008 Zürich	044 252 64 60	www.okseefeld.ch	
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Travel-agency/Hotelplan-Ua1G6TKYfdDkKuoYQduEVQ?dwhat=hotel&dwhere=zurich	Hotelplan	Löwenstrasse 35	 8001 Zürich	044 213 15 15		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/Hotelplan-AG-R-hFbK-8TAx5EeihbDGLfw?dwhat=hotel&dwhere=zurich	Hotelplan AG	Limmatplatz, Limmatstrasse 152	 8005 Zürich	044 277 70 60		
