cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8008/Takeout/Tiffins-Catering-Service-HCXHXqM7erqTa8QXksfiPQ?dwhat=catering&dwhere=zurich	Tiffins Catering Service	Seefeldstrasse 61	 8008 Zürich	044 382 18 88		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8002/Appetitliches-von-Schneiders-Partyservice-Catering-Events-_87sXeqaYXBF8BfXkBt5GQ?dwhat=catering&dwhere=zurich	Appetitliches von Schneiders Partyservice Catering & Events	Gartenstrasse 11	 8002 Zürich	044 508 02 15	www.schneiders-partyservice.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8004/Catering-service/Wuerstli-Heinzch-4tFJIv-Jny0Pt6YoV_eXUg?dwhat=catering&dwhere=zurich	Wuerstli-Heinz.ch	Herdernstrasse 84	 8004 Zürich	043 311 02 05	www.wuerstli-heinz.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Candrian-Catering-AG-kFnK_y5u26cfEwyMuBSvPQ?dwhat=catering&dwhere=zurich	Candrian Catering AG	Sechseläutenplatz 10	 8001 Zürich	044 222 20 30		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-SC_isac170058-YNgkCsaQ?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 84		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Cafes/Candrian-Catering-AG-4LSAE4Hx6Z5EpSxNKxOoHw?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 15		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8053/Restaurant/Crown-of-India-GmbH-hRwrRKx76ggVpIM6TCDHMg?dwhat=catering&dwhere=zurich	Crown of India GmbH	Witikonerstrasse 375	 8053 Zürich	043 499 02 02		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8005/Restaurant/Restaurant-Himalaya-OY6WFwjn5uOCJyBjL6cm-w?dwhat=catering&dwhere=zurich	Restaurant Himalaya	Ackerstrasse 52	 8005 Zürich	044 550 44 00	www.himalaya-restaurant.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Schlieren/8952/Catering/Fingerfood-Factory-7dWYXy58v66PDQs4irB0wQ?dwhat=catering&dwhere=zurich	Fingerfood Factory	Bühlackerstrasse 5D	 8952 Schlieren	044 731 33 33	www.fingerfood.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Glattpark-Opfikon/8152/Seminar/ara-glatt-Seminarraume-und-Events-QOvJ72JrpN8BfP1CpZdptA?dwhat=catering&dwhere=zurich	ara glatt, Seminarräume und Events	Orion-Strasse 165	 8152 Glattpark (Opfikon)	044 645 67 67	www.araglatt.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Kloten/8302/Catering/Options-Schweiz-AG-G-DyvFqWH8Q_XEDmr9U2nw?dwhat=catering&dwhere=zurich	Options (Schweiz) AG	Steinackerstrasse 55	 8302 Kloten	044 738 20 30	www.options.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8006/Recruiters/Adecco-Hotel-Catering-1YEyfD9wDwv_rDNfGO8u_A?dwhat=catering&dwhere=zurich	Adecco Hotel & Catering	Stampfenbachstrasse 138	 8006 Zürich	058 233 39 00		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8006/Indian-cuisine/Bombay-Karachi-Take-Away-8k5w4m8bFkqaG0om03dXuA?dwhat=catering&dwhere=zurich	Bombay Karachi Take-Away	Stampfenbachstrasse 32	 8006 Zürich	044 262 65 00		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8052/Catering-service/Calleri-Michele-_7cBw4Gv3gQM3XVRgQIpEw?dwhat=catering&dwhere=zurich	Calleri Michele	Bahnhaldenstrasse 17	 8052 Zürich	044 271 05 62		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-VOS8DZ_knyvYLdpqRlAssQ?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 85		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-U3AUG-dfqGHlXod1e2J4Qg?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 86		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-u7jUayi4qkaQR3sbhDyC9w?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 10		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Takeout/Candrian-Catering-AG-f_gKLxDCn8XL3liWFPDHdQ?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 15		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Cafes/Candrian-Catering-AG-9J99yeNSgHrXWAyfWr0sVg?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 15		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Takeout/Candrian-Catering-AG-9SeAE12gIkye6XdPZ4lUfw?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 15		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8004/Cassis-Catering-GmbH-OCb31e6Ftd0Cp8D0p1hXLg?dwhat=catering&dwhere=zurich	Cassis Catering GmbH	Wengistrasse 31	 8004 Zürich	043 243 31 00		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Catering-service/Churrasco-Steakhouse-Bar-ib6RKssr9YBBb_K5vcJ8kw?dwhat=catering&dwhere=zurich	Churrasco Steakhouse & Bar	Stampfenbachstrasse 6	 8001 Zürich	044 261 24 24		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Catering-service/Cuisiniera-GmbH-oRvGpYn_JNO37n-b-yaSWg?dwhat=catering&dwhere=zurich	Cuisiniera GmbH	Uraniastrasse 16	 8001 Zürich	079 263 27 77		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8037/Home-delivery-service/Flying-Pizza-vuk_kmP1cyuUw09Yu70blA?dwhat=catering&dwhere=zurich	Flying Pizza	Nordstrasse 245	 8037 Zürich	044 440 32 32		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8002/GAUCHO-Catering-GmbH-eIgTD9smxa6YjkRk8ij95Q?dwhat=catering&dwhere=zurich	GAUCHO Catering GmbH	Bederstrasse 77	 8002 Zürich	044 201 11 70		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8004/Catering-service/Guets-Guggeli-vom-Eris-tpxydlmz7xevvkherKFd8g?dwhat=catering&dwhere=zurich	Guet's Güggeli vom Eris	Hohlstrasse 216	 8004 Zürich	079 634 81 43		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8004/Guttmann-Catering-R1gKXUKR8vSOUlP-HyPIZA?dwhat=catering&dwhere=zurich	Guttmann-Catering,	St. Jakobstrasse 59	 8004 Zürich	044 242 37 55		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8032/Catering-service/MAs-Chinese-Cooking-tRTh2I8YOeTfqg8Q29kwdw?dwhat=catering&dwhere=zurich	MA's Chinese Cooking	Hottingerstrasse 13	 8032 Zürich	079 341 04 17		
